_id,MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT,date,month,year
200,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2009,200908,28803,29340,0.13,-1.83,29033,2009-08-01,8,2009
201,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2009,200909,28853,29393,0.17,-1.84,28988,2009-09-01,9,2009
202,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2009,200910,28833,29318,-0.07,-1.65,28947,2009-10-01,10,2009
203,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2009,200911,28807,29309,-0.09,-1.71,28905,2009-11-01,11,2009
204,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2009,200912,28760,29263,-0.16,-1.72,28863,2009-12-01,12,2009
205,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2008,200801,29774,29905,-0.27,-0.44,29890,2008-01-01,1,2008
206,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2008,200802,29682,29905,-0.31,-0.75,29871,2008-02-01,2,2008
207,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2008,200803,29696,29890,0.05,-0.65,29855,2008-03-01,3,2008
208,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2008,200804,29601,29907,-0.32,-1.02,29830,2008-04-01,4,2008
209,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2008,200805,29503,29888,-0.33,-1.29,29798,2008-05-01,5,2008
210,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2008,200806,29407,29872,-0.33,-1.56,29759,2008-06-01,6,2008
211,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2008,200807,29338,29829,-0.23,-1.65,29718,2008-07-01,7,2008
212,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2008,200808,29340,29880,0.01,-1.81,29673,2008-08-01,8,2008
213,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2008,200809,29393,29984,0.18,-1.97,29624,2008-09-01,9,2008
214,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2008,200810,29318,29961,-0.26,-2.15,29570,2008-10-01,10,2008
215,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2008,200811,29309,29934,-0.03,-2.09,29518,2008-11-01,11,2008
216,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2008,200812,29263,29854,-0.16,-1.98,29469,2008-12-01,12,2008
217,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2007,200701,29905,29828,-0.03,0.26,29883,2007-01-01,1,2007
218,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2007,200702,29905,29802,0,0.35,29892,2007-02-01,2,2007
219,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2007,200703,29890,29808,-0.05,0.28,29898,2007-03-01,3,2007
220,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2007,200704,29907,29806,0.06,0.34,29907,2007-04-01,4,2007
221,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2007,200705,29888,29855,-0.06,0.11,29910,2007-05-01,5,2007
222,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2007,200706,29872,29830,-0.05,0.14,29913,2007-06-01,6,2007
223,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2007,200707,29829,29873,-0.14,-0.15,29909,2007-07-01,7,2007
224,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2007,200708,29880,29871,0.17,0.03,29910,2007-08-01,8,2007
225,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2007,200709,29984,29965,0.35,0.06,29912,2007-09-01,9,2007
226,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2007,200710,29961,29979,-0.08,-0.06,29910,2007-10-01,10,2007
227,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2007,200711,29934,29988,-0.09,-0.18,29906,2007-11-01,11,2007
228,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2007,200712,29854,29914,-0.27,-0.2,29901,2007-12-01,12,2007
229,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2006,200601,29828,29224,-0.18,2.07,29544,2006-01-01,1,2006
230,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2006,200602,29802,29289,-0.09,1.75,29587,2006-02-01,2,2006
231,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2006,200603,29808,29318,0.02,1.67,29627,2006-03-01,3,2006
232,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2006,200604,29806,29344,-0.01,1.57,29666,2006-04-01,4,2006
233,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2006,200605,29855,29356,0.16,1.7,29707,2006-05-01,5,2006
234,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2006,200606,29830,29326,-0.08,1.72,29749,2006-06-01,6,2006
235,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2006,200607,29873,29396,0.14,1.62,29789,2006-07-01,7,2006
236,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2006,200608,29871,29533,-0.01,1.14,29817,2006-08-01,8,2006
237,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2006,200609,29965,29681,0.31,0.96,29841,2006-09-01,9,2006
238,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2006,200610,29979,29740,0.05,0.8,29861,2006-10-01,10,2006
239,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2006,200611,29988,29832,0.03,0.52,29874,2006-11-01,11,2006
240,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2006,200612,29914,29882,-0.25,0.11,29877,2006-12-01,12,2006
241,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2005,200501,29224,28760,0.14,1.61,28950,2005-01-01,1,2005
242,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2005,200502,29289,28826,0.22,1.61,28989,2005-02-01,2,2005
243,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2005,200503,29318,28851,0.1,1.62,29028,2005-03-01,3,2005
244,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2005,200504,29344,28801,0.09,1.89,29073,2005-04-01,4,2005
245,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2005,200505,29356,28769,0.04,2.04,29122,2005-05-01,5,2005
246,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2005,200506,29326,28747,-0.1,2.01,29170,2005-06-01,6,2005
247,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2005,200507,29396,28874,0.24,1.81,29213,2005-07-01,7,2005
248,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2005,200508,29533,28968,0.47,1.95,29261,2005-08-01,8,2005
249,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2005,200509,29681,29028,0.5,2.25,29315,2005-09-01,9,2005
250,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2005,200510,29740,29025,0.2,2.46,29375,2005-10-01,10,2005
251,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2005,200511,29832,29105,0.31,2.5,29435,2005-11-01,11,2005
252,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2005,200512,29882,29182,0.17,2.4,29493,2005-12-01,12,2005
253,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2004,200401,28760,27740,-0.13,3.68,28300,2004-01-01,1,2004
254,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2004,200402,28826,27786,0.23,3.74,28387,2004-02-01,2,2004
255,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2004,200403,28851,27894,0.09,3.43,28467,2004-03-01,3,2004
256,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2004,200404,28801,27945,-0.17,3.06,28538,2004-04-01,4,2004
257,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2004,200405,28769,27968,-0.11,2.86,28605,2004-05-01,5,2004
258,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2004,200406,28747,28101,-0.08,2.3,28659,2004-06-01,6,2004
259,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2004,200407,28874,28192,0.44,2.42,28716,2004-07-01,7,2004
260,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2004,200408,28968,28411,0.33,1.96,28762,2004-08-01,8,2004
261,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2004,200409,29028,28510,0.21,1.82,28805,2004-09-01,9,2004
262,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2004,200410,29025,28555,-0.01,1.65,28844,2004-10-01,10,2004
263,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2004,200411,29105,28685,0.28,1.46,28879,2004-11-01,11,2004
264,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2004,200412,29182,28798,0.26,1.33,28911,2004-12-01,12,2004
265,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2003,200301,27740,27111,-0.01,2.32,27444,2003-01-01,1,2003
266,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2003,200302,27786,27122,0.17,2.45,27499,2003-02-01,2,2003
267,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2003,200303,27894,27142,0.39,2.77,27562,2003-03-01,3,2003
268,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2003,200304,27945,27203,0.18,2.73,27624,2003-04-01,4,2003
269,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2003,200305,27968,27235,0.08,2.69,27685,2003-05-01,5,2003
270,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2003,200306,28101,27306,0.48,2.91,27751,2003-06-01,6,2003
271,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2003,200307,28192,27445,0.32,2.72,27813,2003-07-01,7,2003
272,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2003,200308,28411,27500,0.78,3.31,27889,2003-08-01,8,2003
273,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2003,200309,28510,27580,0.35,3.37,27967,2003-09-01,9,2003
274,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2003,200310,28555,27628,0.16,3.36,28044,2003-10-01,10,2003
275,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2003,200311,28685,27680,0.46,3.63,28128,2003-11-01,11,2003
276,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2003,200312,28798,27744,0.39,3.8,28215,2003-12-01,12,2003
277,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2002,200201,27111,26744,-0.5,1.37,26915,2002-01-01,1,2002
278,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2002,200202,27122,26725,0.04,1.49,26948,2002-02-01,2,2002
279,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2002,200203,27142,26724,0.07,1.56,26983,2002-03-01,3,2002
280,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2002,200204,27203,26747,0.22,1.7,27021,2002-04-01,4,2002
281,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2002,200205,27235,26737,0.12,1.86,27063,2002-05-01,5,2002
282,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2002,200206,27306,26810,0.26,1.85,27104,2002-06-01,6,2002
283,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2002,200207,27445,26759,0.51,2.56,27161,2002-07-01,7,2002
284,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2002,200208,27500,26810,0.2,2.57,27219,2002-08-01,8,2002
285,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2002,200209,27580,27009,0.29,2.11,27266,2002-09-01,9,2002
286,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2002,200210,27628,27135,0.17,1.82,27307,2002-10-01,10,2002
287,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2002,200211,27680,27169,0.19,1.88,27350,2002-11-01,11,2002
288,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2002,200212,27744,27246,0.23,1.83,27391,2002-12-01,12,2002
289,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2001,200101,26744,27373,-0.25,-2.3,26993,2001-01-01,1,2001
290,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2001,200102,26725,27255,-0.07,-1.94,26949,2001-02-01,2,2001
291,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2001,200103,26724,27167,0,-1.63,26912,2001-03-01,3,2001
292,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2001,200104,26747,27098,0.09,-1.3,26883,2001-04-01,4,2001
293,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2001,200105,26737,27069,-0.04,-1.23,26855,2001-05-01,5,2001
294,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2001,200106,26810,27003,0.27,-0.71,26839,2001-06-01,6,2001
295,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2001,200107,26759,26944,-0.19,-0.69,26824,2001-07-01,7,2001
296,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2001,200108,26810,26940,0.19,-0.48,26813,2001-08-01,8,2001
297,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2001,200109,27009,26995,0.74,0.05,26814,2001-09-01,9,2001
298,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2001,200110,27135,27001,0.47,0.5,26825,2001-10-01,10,2001
299,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2001,200111,27169,26889,0.13,1.04,26848,2001-11-01,11,2001
300,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2001,200112,27246,26811,0.28,1.62,26885,2001-12-01,12,2001
301,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2000,200001,27373,NA,0.02,NA,27373,2000-01-01,1,2000
302,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2000,200002,27255,NA,-0.43,NA,27314,2000-02-01,2,2000
303,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2000,200003,27167,NA,-0.32,NA,27265,2000-03-01,3,2000
304,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2000,200004,27098,NA,-0.25,NA,27223,2000-04-01,4,2000
305,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2000,200005,27069,NA,-0.11,NA,27192,2000-05-01,5,2000
306,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2000,200006,27003,NA,-0.24,NA,27161,2000-06-01,6,2000
307,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2000,200007,26944,NA,-0.22,NA,27130,2000-07-01,7,2000
308,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2000,200008,26940,27193,-0.01,-0.93,27106,2000-08-01,8,2000
309,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2000,200009,26995,27443,0.2,-1.63,27094,2000-09-01,9,2000
310,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2000,200010,27001,27416,0.02,-1.51,27085,2000-10-01,10,2000
311,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2000,200011,26889,27438,-0.41,-2,27067,2000-11-01,11,2000
312,Altersgruppen,Berufsschulpflichtige (15 bis 17 Jahre),2000,200012,26811,27367,-0.29,-2.03,27045,2000-12-01,12,2000
313,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2025,202501,1123627,1109648,0,1.26,1117343,2025-01-01,1,2025
314,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2025,202502,1124535,1111184,0.08,1.2,1118456,2025-02-01,2,2025
315,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2025,202503,1124653,1112037,0.01,1.13,1119507,2025-03-01,3,2025
316,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2025,202504,1124565,1113707,-0.01,0.97,1120412,2025-04-01,4,2025
317,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2025,202505,1124749,1114876,0.02,0.89,1121235,2025-05-01,5,2025
318,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2025,202506,1124646,1115414,-0.01,0.83,1122004,2025-06-01,6,2025
319,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2025,202507,1124412,1115715,-0.02,0.78,1122729,2025-07-01,7,2025
320,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2025,202508,1123718,1114894,-0.06,0.79,1123464,2025-08-01,8,2025
321,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2025,202509,NA,1117268,NA,NA,NA,2025-09-01,9,2025
322,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2025,202510,NA,1121721,NA,NA,NA,2025-10-01,10,2025
323,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2025,202511,NA,1124088,NA,NA,NA,2025-11-01,11,2025
324,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2025,202512,NA,1123586,NA,NA,NA,2025-12-01,12,2025
325,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2024,202401,1109648,1110451,-0.08,-0.07,1106573,2024-01-01,1,2024
326,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2024,202402,1111184,1111042,0.14,0.01,1106585,2024-02-01,2,2024
327,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2024,202403,1112037,1111309,0.08,0.07,1106645,2024-03-01,3,2024
328,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2024,202404,1113707,1111973,0.15,0.16,1106790,2024-04-01,4,2024
329,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2024,202405,1114876,1100116,0.1,1.34,1108020,2024-05-01,5,2024
330,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2024,202406,1115414,1100453,0.05,1.36,1109267,2024-06-01,6,2024
331,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2024,202407,1115715,1101069,0.03,1.33,1110487,2024-07-01,7,2024
332,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2024,202408,1114894,1100958,-0.07,1.27,1111649,2024-08-01,8,2024
333,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2024,202409,1117268,1103703,0.21,1.23,1112779,2024-09-01,9,2024
334,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2024,202410,1121721,1108012,0.4,1.24,1113921,2024-10-01,10,2024
335,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2024,202411,1124088,1110101,0.21,1.26,1115087,2024-11-01,11,2024
336,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2024,202412,1123586,1110491,-0.04,1.18,1116178,2024-12-01,12,2024
337,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2023,202301,1110451,1088969,0.07,1.97,1102708,2023-01-01,1,2023
338,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2023,202302,1111042,1089802,0.05,1.95,1104478,2023-02-01,2,2023
339,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2023,202303,1111309,1096756,0.02,1.33,1105691,2023-03-01,3,2023
340,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2023,202304,1111973,1100498,0.06,1.04,1106647,2023-04-01,4,2023
341,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2023,202305,1100116,1102201,-1.07,-0.19,1106473,2023-05-01,5,2023
342,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2023,202306,1100453,1103144,0.03,-0.24,1106249,2023-06-01,6,2023
343,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2023,202307,1101069,1104434,0.06,-0.3,1105969,2023-07-01,7,2023
344,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2023,202308,1100958,1099617,-0.01,0.12,1106081,2023-08-01,8,2023
345,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2023,202309,1103703,1101754,0.25,0.18,1106243,2023-09-01,9,2023
346,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2023,202310,1108012,1106032,0.39,0.18,1106408,2023-10-01,10,2023
347,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2023,202311,1110101,1108154,0.19,0.18,1106570,2023-11-01,11,2023
348,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2023,202312,1110491,1109655,0.04,0.08,1106640,2023-12-01,12,2023
349,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2022,202201,1088969,1088889,0.06,0.01,1088695,2022-01-01,1,2022
350,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2022,202202,1089802,1089252,0.08,0.05,1088741,2022-02-01,2,2022
351,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2022,202203,1096756,1088410,0.64,0.77,1089436,2022-03-01,3,2022
352,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2022,202204,1100498,1088744,0.34,1.08,1090416,2022-04-01,4,2022
353,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2022,202205,1102201,1088262,0.15,1.28,1091577,2022-05-01,5,2022
354,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2022,202206,1103144,1087876,0.09,1.4,1092850,2022-06-01,6,2022
355,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2022,202207,1104434,1087936,0.12,1.52,1094225,2022-07-01,7,2022
356,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2022,202208,1099617,1087092,-0.44,1.15,1095268,2022-08-01,8,2022
357,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2022,202209,1101754,1089991,0.19,1.08,1096249,2022-09-01,9,2022
358,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2022,202210,1106032,1089316,0.39,1.53,1097642,2022-10-01,10,2022
359,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2022,202211,1108154,1090166,0.19,1.65,1099141,2022-11-01,11,2022
360,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2022,202212,1109655,1088325,0.14,1.96,1100918,2022-12-01,12,2022
361,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2021,202101,1088889,1089877,0,-0.09,1087872,2021-01-01,1,2021
362,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2021,202102,1089252,1090384,0.03,-0.1,1087778,2021-02-01,2,2021
363,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2021,202103,1088410,1089872,-0.08,-0.13,1087656,2021-03-01,3,2021
364,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2021,202104,1088744,1089436,0.03,-0.06,1087599,2021-04-01,4,2021
365,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2021,202105,1088262,1087240,-0.04,0.09,1087684,2021-05-01,5,2021
366,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2021,202106,1087876,1086138,-0.04,0.16,1087829,2021-06-01,6,2021
367,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2021,202107,1087936,1085580,0.01,0.22,1088025,2021-07-01,7,2021
368,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2021,202108,1087092,1084686,-0.08,0.22,1088225,2021-08-01,8,2021
369,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2021,202109,1089991,1085325,0.27,0.43,1088614,2021-09-01,9,2021
370,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2021,202110,1089316,1088419,-0.06,0.08,1088689,2021-10-01,10,2021
371,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2021,202111,1090166,1089625,0.08,0.05,1088734,2021-11-01,11,2021
372,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2021,202112,1088325,1088874,-0.17,-0.05,1088688,2021-12-01,12,2021
373,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2020,202001,1089877,1076055,0.05,1.28,1082575,2020-01-01,1,2020
374,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2020,202002,1090384,1076685,0.05,1.27,1083716,2020-02-01,2,2020
375,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2020,202003,1089872,1076991,-0.05,1.2,1084790,2020-03-01,3,2020
376,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2020,202004,1089436,1079311,-0.04,0.94,1085634,2020-04-01,4,2020
377,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2020,202005,1087240,1079149,-0.2,0.75,1086308,2020-05-01,5,2020
378,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2020,202006,1086138,1079847,-0.1,0.58,1086832,2020-06-01,6,2020
379,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2020,202007,1085580,1080288,-0.05,0.49,1087273,2020-07-01,7,2020
380,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2020,202008,1084686,1079911,-0.08,0.44,1087671,2020-08-01,8,2020
381,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2020,202009,1085325,1083035,0.06,0.21,1087862,2020-09-01,9,2020
382,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2020,202010,1088419,1087568,0.29,0.08,1087933,2020-10-01,10,2020
383,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2020,202011,1089625,1088928,0.11,0.06,1087991,2020-11-01,11,2020
384,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2020,202012,1088874,1089307,-0.07,-0.04,1087955,2020-12-01,12,2020
385,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2019,201901,1076055,1063318,0.02,1.2,1069839,2019-01-01,1,2019
386,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2019,201902,1076685,1064111,0.06,1.18,1070982,2019-02-01,2,2019
387,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2019,201903,1076991,1064864,0.03,1.14,1072084,2019-03-01,3,2019
388,Altersgruppen,Erwerbsfähige (15 bis 64 Jahre),2019,201904,1079311,1066083,0.22,1.24,1073287,2019-04-01,4,2019
